,delta_E_seg_GB_i,Fi,Xi,Pi
1446,-0.4910112926605463,0.0020272151518394496,0.9999559952870295,0.0020271259448185635
1447,-0.4893599794831798,0.00202451330355317,0.9999530928796272,0.002024418339463944
1448,-0.4877086663058132,0.0020217191197908,0.9999499990484672,0.0020216180319110786
1449,-0.4860573531284466,0.0020188326860051467,0.9999467011697986,0.00201872508458461
1450,-0.4844060399510801,0.0020158541064228025,0.9999431857875537,0.0020157395772593396
1451,-0.4827547267737136,0.0020127835041306467,0.9999394385584967,0.0020126616070602022
1452,-0.48110341359634706,0.0020096210211531453,0.9999354441937586,0.002009491288447885
1453,-0.47945210041897995,0.0020063668185203282,0.9999311863965248,0.0020062287531896527
1454,-0.4778007872416135,0.002003021076326385,0.9999266477956197,0.0020028741503150165
1455,-0.4761494740642469,0.001999583993778753,0.9999218098747199,0.001999427646055771
1456,-0.4744981608868804,0.001996055789237643,0.9999166528969093,0.001995889423770003
1457,-0.4728468477095138,0.0019924367002459287,0.9999111558242711,0.0019922596838496034
1458,-0.4711955345321472,0.0019887269835493484,0.9999052962321872,0.0019885386436108553
1459,-0.4695442213547807,0.0019849269151069413,0.9998990502180027,0.001984726537167581
1460,-0.4678929081774141,0.001981036790091688,0.9998923923036835,0.0019808236152863883
1461,-0.4662415950000476,0.001977056922881325,0.9998852953320718,0.0019768301452235105
1462,-0.464590281822681,0.0019729876470392822,0.9998777303563233,0.0019727464105427
1463,-0.462938968645314,0.0019688293152857433,0.9998696665220768,0.001968572710913645
1464,-0.4612876554679475,0.0019645822994588114,0.9998610709418807,0.0019643093618903497
1465,-0.4596363422905809,0.0019602469904657508,0.9998519085613732,0.001959956694668869
1466,-0.4579850291132144,0.0019558237982243575,0.9998421420166699,0.0019555150558238205
1467,-0.4563337159358478,0.0019513131515944207,0.9998317314823911,0.0019509848070230111
1468,-0.4546824027584813,0.001946715498299329,0.9998206345097129,0.001946366324719527
1469,-0.4530310895811147,0.0019420313048378293,0.9998088058537927,0.0019416599998205932
1470,-0.4513797764037482,0.0019372610563859907,0.9997961972898756,0.0019368662373324807
1471,-0.4497284632263816,0.0019324052566894012,0.999782757417342,0.0019319854559806961
1472,-0.4480771500490146,0.0019274644279456755,0.9997684314509151,0.0019270180878046834
1473,-0.4464258368716481,0.0019224391106772989,0.9997531609981865,0.001921964577726172
1474,-0.4447745236942815,0.001917329863594916,0.9997368838225756,0.0019168253830903453
1475,-0.4431232105169149,0.0019121372634511012,0.9997195335907744,0.0019116009731788746
1476,-0.4414718973395484,0.0019068619048847359,0.9997010396036687,0.0019062918286939026
1477,-0.4398205841621817,0.0019015044002560508,0.9996813265096677,0.001900898441211939
1478,-0.4381692709848153,0.0018960653794724536,0.9996603139993012,0.0018954213126066372
1479,-0.4365179578074487,0.0018905454898052378,0.9996379164798732,0.0018898609544393294
1480,-0.4348666446300822,0.0018849453956973016,0.9996140427288823,0.0018842178873161725
1481,-0.4332153314527156,0.0018792657785619887,0.9995885955248418,0.0018784926402106766
1482,-0.4315640182753486,0.0018735073365731718,0.9995614712540414,0.0018726857497503202
1483,-0.4299127050979821,0.001867670784446756,0.9995325594917063,0.0018667977594659488
1484,-0.4282613919206155,0.0018617568532136707,0.9995017425559067,0.0018608292190024653
1485,-0.42661007874324897,0.0018557662899845926,0.9994688950324758,0.0018547806832894178
1486,-0.4249587655658824,0.0018496998577064926,0.9994338832690786,0.001848652711669862
1487,-0.4233074523885159,0.00184355833491117,0.9993965648364677,0.0018424458669858614
1488,-0.4216561392111493,0.001837342515455996,0.9993567879548301,0.001836160714618952
1489,-0.4200048260337828,0.0018310532082569829,0.9993143908830173,0.0018297978214837215
1490,-0.4183535128564162,0.0018246912370143992,0.9992692012682989,0.001823357754972643
1491,-0.4167021996790492,0.001818257439931102,0.9992210354541515,0.0018168410818501703
1492,-0.41505088650168265,0.001811752669423791,0.9991696977434378,0.0018102483670940357
1493,-0.4133995733243161,0.0018051777918273594,0.9991149796141774,0.001803580172681558
1494,-0.4117482601469496,0.001798533687092581,0.9990566588849404,0.0017968370563187267
1495,-0.410096946969583,0.0017918212484773176,0.998994498826729,0.0017900195701096816
1496,-0.4084456337922164,0.0017850413822314629,0.9989282472180179,0.001783128259164103
1497,-0.4067943206148499,0.0017781950072758468,0.9988576353394504,0.001776163660139969
1498,-0.4051430074374833,0.0017712830548753278,0.9987823769044658,0.0017691262997189833
1499,-0.4034916942601168,0.001764306468306282,0.9987021669219442,0.0017620166930118863
1500,-0.4018403810827502,0.0017572662025187506,0.9986166804867271,0.0017548353418907914
1501,-0.4001890679053832,0.0017501632237934331,0.9985255714936432,0.0017475827332454948
1502,-0.3985377547280167,0.0017429985093938265,0.9984284712704432,0.0017402593371607395
1503,-0.3968864415506501,0.0017357730472136903,0.9983249871247917,0.0017328656050111678
1504,-0.3952351283732836,0.001728487835420116,0.9982147008002206,0.001725401967470712
1505,-0.39358381519591706,0.0017211438820924556,0.9980971668356847,0.0017178688324330517
1506,-0.3919325020185505,0.0017137422048573243,0.997971910823092,0.0017102665828396427
1507,-0.3902811888411839,0.0017062838305199632,0.9978384275569118,0.0017025955744118242
1508,-0.38862987566381735,0.0016987697946921946,0.9976961790696786,0.0016948561332833848
1509,-0.3869785624864508,0.001691201141417236,0.9975445925469384,0.0016870485535299738
1510,-0.3853272493090838,0.0016835789227916253,0.9973830581148847,0.0016791730945916745
1511,-0.3836759361317173,0.0016759041985845258,0.9972109264936614,0.001671229978585092
1512,-0.3820246229543507,0.0016681780358546467,0.9970275065090165,0.001663219387501267
1513,-0.38037330977698414,0.0016604015085650676,0.9968320624547201,0.001655141460285845
1514,-0.3787219965996176,0.00165257569719621,0.9966238112978846,0.0016469962897979456
1515,-0.37707068342225103,0.0016447016883572331,0.9964019197190725,0.0016387839196443468
1516,-0.3754193702448845,0.0016367805743960884,0.9961655009788362,0.0016305043408857067
1517,-0.3737680570675179,0.001628813453008523,0.9959136116021089,0.00162215748861182
1518,-0.37211674389015137,0.001620801426846284,0.9956452478716872,0.0016137432383831528
1519,-0.3704654307127848,0.0016127456031247618,0.9953593421218783,0.0016052614025362146
1520,-0.3688141175354178,0.001604647093230378,0.995054758823279,0.0015967117263508293
1521,-0.3671628043580513,0.0015965070123279313,0.9947302904495945,0.0015880938840777774
1522,-0.3655114911806847,0.0015883264789681756,0.9943846531174034,0.001579407474825956
1523,-0.36386017800331816,0.0015801066146958955,0.9940164819898598,0.0015706520183089209
1524,-0.3622088648259516,0.0015718485436587244,0.9936243264354875,0.0015618269504515019
1525,-0.36055755164858505,0.0015635533922169393,0.9932066449334934,0.001552931618858169
1526,-0.3589062384712185,0.0015552222885545199,0.9927617997174256,0.0015439652781460385
1527,-0.35725492529385194,0.0015468563622916872,0.9922880511495334,0.001534927085146675
1528,-0.3556036121164854,0.0015384567440991704,0.9917835518188868,0.0015258160939823954
1529,-0.3539522989391184,0.0015300245653144596,0.9912463403572085,0.0015166312510245868
1530,-0.35230098576175184,0.0015215609575602689,0.9906743349674672,0.0015073713897434818
1531,-0.3506496725843853,0.0015130670523654365,0.9900653266616419,0.0014980352254611536
1532,-0.34899835940701873,0.0015045439807885213,0.9894169722056958,0.0014886213500220832
1533,-0.3473470462296522,0.0014959928730442925,0.9887267867717486,0.0014791282263985198
1534,-0.3456957330522856,0.0014874148581333598,0.9879921362997555,0.0014695541832511758
1535,-0.3440444198749191,0.0014788110634751425,0.9872102295737036,0.0014598974094694281
1536,-0.3423931066975525,0.0014701826145444175,0.9863781100205175,0.0014501559487193456
1537,-0.340741793520186,0.0014615306345116348,0.9854926472435301,0.0014403276940323873
1538,-0.3390904803428194,0.0014528562438872149,0.9845505283066185,0.0014304103824727267
1539,-0.3374391671654524,0.0014441605601700352,0.9835482487899563,0.0014204015899267604
1540,-0.33578785398808586,0.0014354446975003072,0.9824821036438895,0.0014102987260645684
1541,-0.3341365408107193,0.0014267097663169946,0.9813481778737311,0.0014000990295298394
1542,-0.33248522763335275,0.0014179568730200314,0.9801423370954069,0.0013897995634223486
1543,-0.3308339144559862,0.0014091871196374474,0.9788602180098899,0.0013793972111450406
1544,-0.32918260127861965,0.0014004016034976302,0.9774972188533584,0.001368888672696717
1545,-0.3275312881012531,0.001391601416906863,0.9760484898900219,0.0013582704615007586
1546,-0.3258799749238865,0.0013827876468323176,0.9745089240256984,0.0013475389018705894
1547,-0.32422866174652004,0.0013739613745906481,0.972873147632512,0.0013366901272234967
1548,-0.32257734856915304,0.0013651236755423542,0.971135511688598,0.0013257200791660438
1549,-0.32092603539178644,0.0013562756187920578,0.9692900833514814,0.0013146245075865357
1550,-0.3192747222144199,0.0013474182668948029,0.9673306380998574,0.0013033989719027537
1551,-0.3176234090370533,0.0013385526755685672,0.9652506525958688,0.0012920388436265058
1552,-0.3159720958596868,0.0013296798934130632,0.9630432984386006,0.0012805393104200033
1553,-0.3143207826823202,0.001320800961634982,0.9607014369993587,0.0012688953818328621
1554,-0.3126694695049537,0.0013119169137797801,0.9582176155502629,0.0012571018969221206
1555,-0.3110181563275871,0.0013030287754701212,0.9555840649196027,0.0012451535339709507
1556,-0.30936684315022056,0.0012941375641510767,0.9527926989301012,0.0012330448225343314
1557,-0.307715529972854,0.0012852442888421813,0.9498351158993847,0.0012207701580514356
1558,-0.306064216795487,0.0012763499498964247,0.9467026025052386,0.0012083238192743763
1559,-0.3044129036181205,0.001267455538766283,0.9433861403411775,0.0011956999887707714
1560,-0.3027615904407539,0.0012585620377768296,0.9398764155098837,0.0011828927767625014
1561,-0.3011102772633873,0.0012496704199060327,0.9361638316225693,0.0011698962485646167
1562,-0.2994589640860208,0.0012407816485722806,0.9322385265903832,0.0011567044558854094
1563,-0.29780765090865424,0.001231896677429194,0.9280903936087851,0.0011433114722406153
1564,-0.2961563377312877,0.0012230164501677802,0.9237091067462065,0.0011297114327203967
1565,-0.29450502455392114,0.0012141419003259596,0.9190841515530943,0.0011158985783261462
1566,-0.2928537113765546,0.0012052739511055227,0.9142048611052633,0.0011018673050642164
1567,-0.2912023981991876,0.0011964135151965151,0.9090604578848502,0.0010876122179441672
1568,-0.28955108502182103,0.0011875614946091164,0.9036401018814977,0.0010731281899791255
1569,-0.2878997718444545,0.0011787187805129757,0.8979329452639786,0.0010584104262239813
1570,-0.2862484586670879,0.0011698862530840686,0.8919281939267044,0.0010434545328129527
1571,-0.28459714548972137,0.0011610647813590411,0.8856151761545853,0.0010282565908701722
1572,-0.2829458323123548,0.0011522552230970574,0.8789834185721014,0.001012813235065411
1573,-0.28129451913498826,0.0011434584246491286,0.8720227294466448,0.0009971217364712938
1574,-0.2796432059576217,0.0011346752208349267,0.8647232893011572,0.0009811800892488946
1575,-0.2779918927802552,0.0011259064348270425,0.8570757486559925,0.0009649871005459868
1576,-0.2763405796028886,0.0011171528780426737,0.8490713325646321,0.0009485424828381069
1577,-0.2746892664255216,0.0011084153500427046,0.8407019514327938,0.000931846947778965
1578,-0.27303795324815505,0.0010996946384381509,0.8319603174168766,0.0009149023004566413
1579,-0.2713866400707885,0.0010909915188038926,0.8228400654877978,0.0008977115327792269
1580,-0.26973532689342195,0.0010823067545996934,0.8133358780234902,0.0008802789145430957
1581,-0.2680840137160554,0.0010736410970984085,0.8034436115619551,0.000862610080574085
1582,-0.26643270053868884,0.0010649952853213436,0.7931604241127468,0.0008447121121835527
1583,-0.2647813873613223,0.0010563700459806952,0.782484901194933,0.0008265936110544911
1584,-0.2631300741839557,0.001047766093428992,0.7714171785521619,0.0008082647635756139
1585,-0.2614787610065892,0.0010391841296154755,0.7599590592996843,0.000789737393581738
1586,-0.2598274478292226,0.0010306248440493273,0.7481141230940193,0.0007710250014448729
1587,-0.2581761346518556,0.001022088913769663,0.7358878247939669,0.0007521427874999857
1588,-0.2565248214744891,0.0010135770033222085,0.7232875800123415,0.0007331076578890812
1589,-0.2548735082971225,0.001005089764742543,0.7103228349511665,0.0007139382110723241
1590,-0.253222195119756,0.0009966278375458412,0.6970051179782808,0.0006946547034890779
1591,-0.2515708819423894,0.000988191848722983,0.6833480705472761,0.0006752789931553961
1592,-0.2499195687650229,0.0009797824127429464,0.6693674552906581,0.0006558344603562873
1593,-0.2482682555876563,0.0009714001315613537,0.6550811394296551,0.0006363459050253284
1594,-0.2466169424102897,0.0009630455946350744,0.6405090520417633,0.0006168394208927078
1595,-0.2449656292329232,0.0009547193789427543,0.6256731142031564,0.0005973422470132165
1596,-0.2433143160555562,0.0009464220490111543,0.6105971415678988,0.0005778825978430446
1597,-0.24166300287818965,0.0009381541569471851,0.5953067195457282,0.000558489473600417
1598,-0.2400116897008231,0.0009299162424754807,0.5798290518772314,0.0005391924531997956
1599,-0.2383603765234565,0.0009217088329814227,0.5641927840591943,0.0005200214725717397
1600,-0.23670906334609,0.0009135324435594484,0.5484278037200531,0.0005010065916483216
1601,-0.23505775016872346,0.0009053875770665264,0.5325650206618181,0.0004821777536873881
1602,-0.2334064369913569,0.0008972747241806556,0.5166361298458085,0.00046356454090915923
1603,-0.23175512381399035,0.0008891943634642489,0.5006733610819276,0.0004451959306107507
1604,-0.23010381063662375,0.0008811469614322604,0.4847092195644879,0.00042710005599745084
1605,-0.2284524974592572,0.0008731329726249178,0.46877622166500504,0.0004093039759182432
1606,-0.22680118428189025,0.0008651528396849064,0.4529066305320458,0.0003918334575169221
1607,-0.22514987110452367,0.0008572069934388734,0.43713219605395237,0.00037471277551474067
1608,-0.22349855792715712,0.0008492958529830759,0.421483903611637,0.0003579645314364818
1609,-0.22184724474979056,0.0008414198257730673,0.405991735791753,0.00034160949559520196
1610,-0.22019593157242398,0.0008335793077172338,0.3906844508563408,0.0003256664740807162
1611,-0.21854461839505746,0.0008257746832740525,0.3755893812903258,0.00031015220237611614
1612,-0.2168933052176909,0.0008180063255529126,0.36073225519300317,0.0002950812665788441
1613,-0.21524199204032435,0.0008102745964183514,0.3461370426670153,0.0002804660525524575
1614,-0.2135906788629578,0.000802579846597553,0.3318258287126898,0.00026631672270533644
1615,-0.2119393656855908,0.0007949224157909553,0.3178187134814438,0.00025264121950424275
1616,-0.21028805250822424,0.0007873026327858272,0.3041337401025565,0.00023944529430174326
1617,-0.2086367393308577,0.000779720815572636,0.29078684969388935,0.00022673255960111693
1618,-0.20698542615349114,0.0007721772714640884,0.27779186261722155,0.00021450456251069302
1619,-0.20533411297612456,0.0007646722972166757,0.26516048455644203,0.0002027608768568614
1620,-0.20368279979875806,0.0007572061791545731,0.25290233559240466,0.00019149921123319232
1621,-0.20203148662139148,0.0007497791932957509,0.24102500012744146,0.00018071553015966134
1622,-0.20038017344402487,0.0007423916054801487,0.22953409527744142,0.00017040418550545315
1623,-0.1987288602666584,0.0007350436714997605,0.21843335519839677,0.00016055805538304086
1624,-0.19707754708929184,0.0007277356372304937,0.20772472874280312,0.00015116868784017528
1625,-0.1954262339119248,0.0007204677387656487,0.19740848784217735,0.00014222644684879957
1626,-0.19377492073455824,0.0007132402025508906,0.18748334407636477,0.00013372065830394474
1627,-0.1921236075571917,0.0007060532455205452,0.17794657100823139,0.00012563975398961392
1628,-0.1904722943798252,0.0006989070752351157,0.16879413002343474,0.00011797141173153461
1629,-0.1888209812024586,0.0006918018900198549,0.16002079760837856,0.00011070269022796097
1630,-0.18716966802509205,0.0006847378791042704,0.1516202922154812,0.00010382015732079832
1631,-0.1855183548477255,0.000677715222762423,0.14358539909396056,9.73100107323949e-05
1632,-0.18386704167035892,0.0006707340924538951,0.13590809169834442,9.11581905424298e-05
1633,-0.1822157284929924,0.0006637946509652921,0.12857964851868578,8.535048290970096e-05
1634,-0.1805644153156254,0.0006568970525521528,0.12159076440020637,7.987261475205879e-05
1635,-0.17891310213825884,0.0006500414430811577,0.11493165563121864,7.471033928222403e-05
1636,-0.17726178896089229,0.0006432279601724797,0.10859215827319306,6.984951245679304e-05
1637,-0.17561047578352573,0.0006364567333422039,0.10256181938362276,6.527616053053367e-05
1638,-0.17395916260615918,0.000629727884144663,0.0968299809392753,6.097653901865789e-05
1639,-0.17230784942879265,0.0006230415263145981,0.09138585640424664,5.693718345766851e-05
1640,-0.17065653625142607,0.0006163977659090201,0.08621860000393754,5.314495242223053e-05
1641,-0.16900522307405952,0.0006097967014486753,0.08131736886344412,4.958706330341344e-05
1642,-0.16735390989669294,0.0006032384240590039,0.0766713782479658,4.625112138473468e-05
1643,-0.1657025967193264,0.0005967230176104914,0.07226995020511945,4.3125142768958823e-05
1644,-0.1640512835419594,0.000590250558858317,0.06810255595606503,4.0197571712747187e-05
1645,-0.16239997036459286,0.0005838211175812096,0.06415885241581801,3.745729292013076e-05
1646,-0.1607486571872263,0.0005774347567193955,0.06042871324468822,3.4893639331312656e-05
1647,-0.15909734400985975,0.0005710915325115853,0.05690225484424786,3.249639592236629e-05
1648,-0.1574460308324932,0.0005647914946308848,0.05356985771401415,3.0255800005461885e-05
1649,-0.15579471765512665,0.0005585346863195653,0.05042218358080995,2.816253848985522e-05
1650,-0.1541434044777601,0.0005523211445226045,0.047450188702780255,2.620774253213315e-05
1651,-0.15249209130039354,0.0005461509000199296,0.04464513373558916,2.4382979971202142e-05
1652,-0.150840778123027,0.0005400239775572875,0.041998590530465306,2.2680245910061706e-05
1653,-0.14918946494566002,0.0005339403959756724,0.039502446213458775,2.109195177322188e-05
1654,-0.14753815176829346,0.0005279001683392564,0.03714890487333855,1.9610913136254443e-05
1655,-0.14588683859092688,0.0005219033020617341,0.03493048716265638,1.8230336592815377e-05
1656,-0.14423552541356033,0.0005159497990310632,0.032840028093256264,1.694380589489004e-05
1657,-0.14258421223619375,0.0005100396557325091,0.03087067328429714,1.574526757415368e-05
1658,-0.14093289905882722,0.0005041728633699634,0.029015873898135446,1.462901622640473e-05
1659,-0.13928158588146067,0.0004983494079854826,0.027269380477407262,1.3589679617046786e-05
1660,-0.13763027270409411,0.0004925692705769974,0.02562523587560484,1.2622203743610181e-05
1661,-0.13597895952672756,0.00048683242721415997,0.024077767453496237,1.1721837971283676e-05
1662,-0.134327646349361,0.0004811388491522821,0.022621578695003,1.0884120339321527e-05
1663,-0.132676333171994,0.000475488502944336,0.021251540378681297,1.0104863119920278e-05
1664,-0.13102501999462746,0.00046988135055098777,0.019962781424777892,9.380138696628808e-06
1665,-0.1293737068172609,0.0004643173494486165,0.018750679522939715,8.706265816451816e-06
1666,-0.12772239363989435,0.000458796452735325,0.01761085163204782,8.079796258431649e-06
1667,-0.1260710804625278,0.0004533186092348921,0.0165391444312392,7.497501951504365e-06
1668,-0.12441976728516126,0.0004478837635986623,0.015531624789964147,6.956362565731425e-06
1669,-0.12276845410779468,0.0004424918564053517,0.014584570314811928,6.453553593475514e-06
1670,-0.12111714093042815,0.0004371428242587575,0.013694460021768289,5.9864349306144354e-06
1671,-0.11946582775306157,0.00043183659988336163,0.012857965174470179,5.552539962361877e-06
1672,-0.11781451457569457,0.00042657311221782,0.012071940321828213,5.149565153590052e-06
1673,-0.11616320139832804,0.00042135228650633987,0.011333414562020085,4.775360139631411e-06
1674,-0.11451188822096148,0.0004161740443879247,0.010639583054248329,4.427918310287756e-06
1675,-0.11286057504359492,0.0004110383039835111,0.009987798794747762,4.105367877121676e-06
1676,-0.11120926186622836,0.00040594497998098833,0.009375564669234036,3.805963411962672e-06
1677,-0.10955794868886183,0.0004008939837181048,0.008800525790270344,3.5280778428754005e-06
1678,-0.10790663551149526,0.0003958852232632778,0.008260462124818556,3.270194892541644e-06
1679,-0.10625532233412872,0.00039091860349431135,0.007753281414490307,3.03090194305095e-06
1680,-0.10460400915676216,0.0003859940261750385,0.007277012388669243,2.8088833104280753e-06
1681,-0.1029526959793956,0.0003811113900299027,0.006829798268696356,2.602913911806691e-06
1682,-0.1013013828020286,0.00037627059081649436,0.006409890559650507,2.411853307948766e-06
1683,-0.09965006962466204,0.00037147152139607183,0.006015643124882905,2.2346401037760724e-06
1684,-0.0979987564472955,0.00036671407180206736,0.005645506537336528,2.070286689691868e-06
1685,-0.09634744326992896,0.000361998129306629,0.005298022700779407,1.9178743067061994e-06
1686,-0.0946961300925624,0.0003573235784852043,0.004971819733361483,1.7765484187080795e-06
1687,-0.09304481691519584,0.0003526903012792012,0.00466560710535788,1.6455143756390526e-06
1688,-0.09139350373782927,0.0003480981770567545,0.004378171022555027,1.5240333517941115e-06
1689,-0.08974219056046273,0.00034354708267162777,0.004108370046454422,1.4114185439949166e-06
1690,-0.08809087738309618,0.00033903689252028486,0.003855130942292699,1.3070316149337143e-06
1691,-0.08643956420572918,0.00033456747859716095,0.003617444745791147,1.210279367563892e-06
1692,-0.08478825102836263,0.00033013871054817927,0.003394363039538781,1.1206106370057317e-06
1693,-0.08313693785099607,0.00032575045572252827,0.003184994429966668,1.0375133870353564e-06
1694,-0.08148562467362952,0.00032140257922276387,0.0029885012159816663,9.605119988268736e-07
1695,-0.07983431149626298,0.0003170949439532565,0.002804096240477661,8.891647402138013e-07
1696,-0.07818299831889641,0.00031282741066703017,0.002631039916131677,8.230614043250727e-07
1697,-0.07653168514152986,0.00030859983801103286,0.002468637417108501,7.61821107027658e-07
1698,-0.0748803719641633,0.0003044120825698823,0.00231623602853634,7.050902331701406e-07
1699,-0.07322905878679675,0.0003002639989081255,0.0021732226458723077,6.525405221673161e-07
1700,-0.0715777456094302,0.0002961554396110605,0.002039021416544981,6.038672839932461e-07
1701,-0.0699264324320632,0.00029208625532415895,0.0019130915165383974,5.587877371581167e-07
1702,-0.06827511925469665,0.00028805629479114334,0.0017949250548643515,5.170394607320147e-07
1703,-0.0666238060773301,0.0002840654048907464,0.0016840450991538265,4.783789529454089e-07
1704,-0.06497249289996354,0.0002801134306722195,0.0015800038158841287,4.425802893425011e-07
1705,-0.06332117972259699,0.00027620021538962204,0.001482380719039678,4.0943387388818186e-07
1706,-0.06166986654523044,0.00027232560053494037,0.001390781021284008,3.7874527683376517e-07
1707,-0.060018553367863874,0.0002684894258700851,0.0013048340819940805,3.503341535303102e-07
1708,-0.05836724019049733,0.00026469152945781153,0.0012241919467757844,3.240332387420182e-07
1709,-0.05671592701313076,0.00026093174769160947,0.0011485279733401531,2.996874113563484e-07
1710,-0.055064613835763776,0.0002572099153246091,0.0010775355388729022,2.771528247127562e-07
1711,-0.053413300658397216,0.00025352586549755296,0.0010109268242747935,2.5629609807895964e-07
1712,-0.05176198748103067,0.0002498794297658684,0.0009484316708863583,2.3699356509297298e-07
1713,-0.050110674303664116,0.0002462704381259032,0.0008897965055386282,2.1913057526189562e-07
1714,-0.04845936112629756,0.0002426987190403577,0.000834783329989548,2.0260084486470753e-07
1715,-0.046808047948931016,0.00023916409946296338,0.0007831687710157805,1.8730585384750492e-07
1716,-0.045156734771564455,0.00023566640486245155,0.0007347431876302042,1.731542855259879e-07
1717,-0.0435054215941979,0.00023220545924585844,0.0006893098320872872,1.600615061225141e-07
1718,-0.04185410841683135,0.00022878108518120863,0.0006466840615216295,1.4794908136430988e-07
1719,-0.0402027952394648,0.00022539310381962114,0.0006066925972395443,1.367443275562082e-07
1720,-0.0385514820620978,0.00022204133491688155,0.000569172828849738,1.263798947162136e-07
1721,-0.03690016888473125,0.00021872559685452413,0.0005339721605773033,1.1679337952597046e-07
1722,-0.03524885570736469,0.00021544570666045631,0.000500947397255217,1.0792696600136655e-07
1723,-0.03359754252999814,0.00021220148002918103,0.0004699641676304985,9.972709193187391e-08
1724,-0.03194622935263158,0.00020899273134164452,0.00044089638275703866,9.214413927104465e-08
1725,-0.03029491617526503,0.0002058192736847544,0.00041362572737553175,8.513214678576018e-08
1726,-0.02864360299789848,0.00020268091887060483,0.0003880411823022483,7.864854338865556e-08
1727,-0.026992289820531926,0.0001995774774554469,0.0003640385759633091,7.265390068723031e-08
1728,-0.02534097664316537,0.00019650875875843856,0.0003415201633197996,6.711170338495303e-08
1729,-0.02368966346579837,0.0001934745708802121,0.00032039423053180626,6.198813626463696e-08
1730,-0.02203835028843182,0.00019047472072129573,0.0003005747238065807,5.725188657293906e-08
1731,-0.02038703711106526,0.0001875090140004109,0.0002819809009676065,5.28739607073834e-08
1732,-0.018735723933698708,0.00018457725527269573,0.00026453700436809596,4.882751418432427e-08
1733,-0.017084410756332158,0.0001816792479478713,0.00024817195385391804,4.508769393793365e-08
1734,-0.015433097578965603,0.0001788147943083876,0.00023281905855811663,4.1631492067142074e-08
1735,-0.013781784401599051,0.00017598369552757631,0.00021841574638177883,3.843761020967929e-08
1736,-0.012130471224232496,0.00017318575168783954,0.00020490331008448645,3.548633378030826e-08
1737,-0.010479158046865944,0.00017042076179889988,0.00019222666897210564,3.2759415364291194e-08
1738,-0.00882784486949939,0.0001676885238161386,0.00018033414523044525,3.023996660733851e-08
1739,-0.007176531692132394,0.00016498883465904492,0.00016917725401055403,2.7912357990018544e-08
1740,-0.0055252185147658395,0.0001623214902298051,0.0001587105064253388,2.576212591808805e-08
1741,-0.003873905337399286,0.00015968628543204088,0.0001488912246678552,2.3775886600637254e-08
1742,-0.0022225921600327325,0.00015708301418973424,0.00013967936850946993,2.1941256225586182e-08
1743,-0.000571278982666179,0.00015451146946634676,0.00013103737248090983,2.0246776977034407e-08
1744,0.0010800341947003744,0.00015197144328415603,0.0001229299930815386,1.8681848471512738e-08
1745,0.0027313473720669283,0.0001494627267438265,0.00011532416540192695,1.7236664220428055e-08
1746,0.004382660549433481,0.00014698511004422994,0.0001081888685821678,1.5902152754110665e-08
1747,0.006033973726800035,0.0001445383825025318,0.00010149499956353318,1.4669923069008258e-08
1748,0.0076852869041670316,0.00014212233257455463,9.521525462411352e-05,1.353221408385916e-08
1749,0.009336600081533586,0.00013973674787543728,8.932401822015008e-05,1.2481847813250078e-08
1750,0.010987913258900141,0.00013738141520058927,8.379725868393165e-05,1.15121859879284e-08
1751,0.012639226436266693,0.00013505612054696544,7.861243035661985e-05,1.0617089870733575e-08
1752,0.014290539613633246,0.00013276064913465927,7.374838176008821e-05,9.790883035099976e-09
1753,0.0159418527909998,0.00013049478542882643,6.918526943611916e-05,9.028316889901913e-09
1754,0.017593165968366353,0.0001282583131619455,6.490447710404604e-05,8.324538750023058e-09
1755,0.01924447914573291,0.00012605101535642118,6.088853980930741e-05,7.67506226653307e-09
1756,0.02089579232309946,0.0001238726743475344,5.7121072755460006e-05,7.0757400438189175e-09
1757,0.022547105500466014,0.00012172307180674329,5.3586704531056784e-05,6.522738283520561e-09
1758,0.024198418677833008,0.00011960198876533691,5.0271014460508285e-05,6.012513306727801e-09
1759,0.02584973185519956,0.00011750920563844551,4.7160473824685206e-05,5.5417898166714605e-09
1760,0.027501045032566118,0.00011544450224940137,4.4242390712622074e-05,5.107540774142194e-09
1761,0.029152358209932668,0.00011340765785445877,4.150485828037926e-05,4.706968767159051e-09
1762,0.030803671387299225,0.0001113984511678644,3.893670620686088e-05,4.337488765022475e-09
1763,0.03245498456466578,0.00010941666038727888,3.6527455149334466e-05,3.99671215488629e-09
1764,0.03410629774203233,0.00010746206321954506,3.42672740135302e-05,3.682431966403456e-09
1765,0.035757610919398886,0.00010553443690679912,3.214693986459463e-05,3.3926091968867276e-09
1766,0.03740892409676544,0.00010363355825291948,3.0157800315870696e-05,3.1253601558146993e-09
1767,0.03906023727413244,0.00010175920365030639,2.8291738242517757e-05,2.8789447534415257e-09
1768,0.04071155045149899,9.9911149106989e-05,2.654113867641455e-05,2.651755663768527e-09
1769,0.04236286362886554,9.808917027404455e-05,2.489885774762525e-05,2.4423082972360267e-09
1770,0.0440141768062321,9.629304247333145e-05,2.3358193546030764e-05,2.2492315232282368e-09
1771,0.04566548998359865,9.452254072551908e-05,2.1912858784503965e-05,2.0712590868708246e-09
1772,0.0473168031609652,9.277743977840855e-05,2.0556955152333614e-05,1.907221668673077e-09
1773,0.048968116338331764,9.105751413553256e-05,1.9284949254463686e-05,1.7560395393413553e-09
